word_count,char_count,caps_ratio,exclamation_count,question_count,url_count,spam_keyword_count,digit_ratio,special_char_ratio,subject_length,subject_caps_ratio,subject_spam_keywords,has_attachment,reply_to_mismatch,sender_domain_len,html_ratio,urgency_word_count,money_word_count,personal_greeting,line_break_ratio,label
0.61,0.536333,0.030454,0.0,0.3,0.0,0.2,0.014295,0.0,0.306667,0.021739,0.0,0.0,0.0,0.22,0.0,0.1,0.0,0.0,0.68,0
0.43,0.515667,0.012928,0.0,0.05,0.2,0.133333,0.020039,0.001939,0.326667,0.102041,0.0,0.0,0.0,0.18,0.0,0.0,0.1,0.0,0.7,0
0.332,0.402,0.044776,0.0,0.0,0.3,0.066667,0.029022,0.002488,0.28,0.071429,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.76,0
0.42,0.419333,0.021463,0.0,0.0,0.1,0.0,0.010334,0.000795,0.28,0.095238,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.56,0
0.098,0.182,0.021978,0.0,0.05,0.05,0.0,0.042125,0.003663,0.62,0.010753,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.44,0
0.07,0.082667,0.020161,0.0,0.0,0.05,0.0,0.0,0.0,0.293333,0.022727,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.18,1
0.108,0.102667,0.022727,0.0,0.0,0.0,0.133333,0.094156,0.0,0.28,0.02381,0.0,0.0,0.0,0.12,0.0,0.0,0.0,1.0,0.32,1
0.382,0.376333,0.015943,0.35,0.0,0.0,0.066667,0.0,0.0,0.206667,0.032258,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.5,1
0.85,1.0,0.051321,0.0,0.0,0.05,0.2,0.027027,0.000304,0.306667,0.217391,0.0,0.0,0.0,0.24,0.0,0.1,0.1,0.0,1.0,0
0.472,0.453333,0.065441,0.15,0.15,0.15,0.0,0.013235,0.001471,0.386667,0.224138,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.84,0
0.352,0.404667,0.04201,0.0,0.05,0.1,0.266667,0.012356,0.001647,0.393333,0.135593,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.56,0
0.372,0.452667,0.023564,0.05,0.0,0.15,0.133333,0.027982,0.004418,0.333333,0.04,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0
0.288,0.26,0.008974,0.0,0.0,0.1,0.066667,0.0,0.0,0.366667,0.036364,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.6,0
0.11,0.104333,0.022364,0.0,0.0,0.0,0.066667,0.102236,0.0,0.24,0.027778,0.2,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.32,1
0.586,1.0,0.163161,0.0,0.55,1.0,0.333333,0.057722,0.000257,0.133333,0.25,0.0,0.0,0.0,0.28,0.003079,0.0,0.0,0.0,0.0,1
0.11,0.106667,0.021875,0.0,0.0,0.0,0.066667,0.0875,0.0,0.24,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,1.0,0.32,1
1.0,1.0,0.041614,0.0,0.05,0.15,0.2,0.010228,0.011489,0.246667,0.243243,0.0,0.0,0.0,0.4,0.0,0.0,0.1,0.0,1.0,0
0.11,0.106333,0.021944,0.0,0.0,0.0,0.133333,0.119122,0.0,0.293333,0.022727,0.0,0.0,0.0,0.28,0.0,0.0,0.0,1.0,0.32,1
0.586,1.0,0.163161,0.0,0.55,1.0,0.333333,0.057722,0.000257,0.133333,0.25,0.0,0.0,0.0,0.26,0.003079,0.0,0.0,0.0,0.0,1
0.586,1.0,0.163202,0.0,0.55,1.0,0.333333,0.05748,0.000257,0.133333,0.25,0.0,0.0,0.0,0.3,0.003079,0.0,0.0,0.0,0.0,1
0.586,1.0,0.163202,0.0,0.55,1.0,0.333333,0.05748,0.000257,0.133333,0.25,0.0,0.0,0.0,0.2,0.003079,0.0,0.0,0.0,0.0,1
0.586,1.0,0.163161,0.0,0.55,1.0,0.333333,0.057722,0.000257,0.133333,0.25,0.0,0.0,0.0,0.28,0.003079,0.0,0.0,0.0,0.0,1
0.014,0.014333,0.488372,0.0,0.0,0.0,0.0,0.0,0.0,0.526667,0.101266,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.04,1
0.108,0.105,0.022222,0.0,0.0,0.0,0.0,0.104762,0.0,0.14,0.047619,0.0,0.0,0.0,0.34,0.0,0.0,0.0,1.0,0.32,1
0.586,1.0,0.163161,0.0,0.55,1.0,0.333333,0.057722,0.000257,0.133333,0.25,0.0,0.0,0.0,0.6,0.003079,0.0,0.0,0.0,0.0,1
0.586,1.0,0.162204,0.0,0.55,1.0,0.333333,0.060699,0.000255,0.133333,0.25,0.0,0.0,0.0,0.24,0.00306,0.0,0.0,0.0,0.0,1
0.136,0.124333,0.029491,0.1,0.05,0.05,0.0,0.0,0.0,0.253333,0.026316,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,1
0.972,1.0,0.03434,0.0,1.0,0.0,0.0,0.190136,0.00968,0.426667,0.078125,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,1.0,0
0.586,1.0,0.162204,0.0,0.55,1.0,0.333333,0.061209,0.000255,0.133333,0.25,0.0,0.0,0.0,0.42,0.00306,0.0,0.0,0.0,0.0,1
0.236,0.302667,0.079295,0.0,0.0,0.25,0.0,0.015419,0.0,0.32,0.270833,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.48,0
0.05,0.046,0.007246,0.0,0.0,0.0,0.066667,0.050725,0.0,0.286667,0.023256,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.18,1
0.586,1.0,0.162204,0.0,0.55,1.0,0.333333,0.062739,0.000255,0.133333,0.25,0.0,0.0,0.0,0.38,0.00306,0.0,0.0,0.0,0.0,1
0.586,1.0,0.163202,0.0,0.55,1.0,0.333333,0.05748,0.000257,0.133333,0.25,0.0,0.0,0.0,0.22,0.003079,0.0,0.0,0.0,0.0,1
0.586,1.0,0.163161,0.0,0.55,1.0,0.333333,0.057722,0.000257,0.133333,0.25,0.0,0.0,0.0,0.42,0.003079,0.0,0.0,0.0,0.0,1
0.108,0.103667,0.022508,0.0,0.0,0.0,0.066667,0.11254,0.0,0.28,0.02381,0.0,0.0,0.0,0.28,0.0,0.0,0.0,1.0,0.32,1
0.108,0.105667,0.022082,0.0,0.0,0.0,0.066667,0.107256,0.0,0.28,0.02381,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.32,1
0.056,0.079667,0.016736,0.05,0.0,0.0,0.0,0.0,0.0,0.126667,0.052632,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.34,1
0.158,0.175,0.022857,0.3,0.0,0.05,0.2,0.019048,0.005714,0.02,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.06,1
1.0,1.0,0.045899,0.0,1.0,0.05,0.0,0.127355,0.0068,0.426667,0.078125,0.0,0.0,0.0,0.18,0.004392,0.1,0.0,0.0,0.0,0
0.33,0.336333,0.051536,0.0,0.1,0.0,0.0,0.039643,0.001982,0.153333,0.043478,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.52,0
0.1,0.104333,0.038339,0.1,0.0,0.05,0.066667,0.01278,0.0,0.2,0.033333,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.1,1
0.586,1.0,0.163161,0.0,0.55,1.0,0.333333,0.057722,0.000257,0.133333,0.25,0.0,0.0,0.0,0.16,0.003079,0.0,0.0,0.0,0.0,1
0.152,0.213333,0.021875,0.0,0.2,0.1,0.133333,0.003125,0.00625,0.253333,0.052632,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.34,0
0.586,1.0,0.163202,0.0,0.55,1.0,0.333333,0.05748,0.000257,0.133333,0.25,0.0,0.0,0.0,0.16,0.003079,0.0,0.0,0.0,0.0,1
0.202,0.264667,0.057935,0.1,0.1,0.1,0.066667,0.015113,0.002519,0.253333,0.078947,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,1.0,0
0.546,0.496333,0.045668,0.0,0.05,0.0,0.066667,0.015447,0.0,0.32,0.125,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.76,0
0.224,0.259333,0.029563,0.0,0.2,0.1,0.133333,0.015424,0.005141,0.28,0.071429,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.46,0
0.764,0.748,0.042335,0.05,0.25,0.25,0.066667,0.025401,0.000891,0.273333,0.097561,0.2,0.0,0.0,0.34,0.013369,0.0,0.0,0.0,0.0,0
0.082,0.097,0.054983,0.1,0.0,0.05,0.0,0.020619,0.0,0.18,0.037037,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.1,1
0.11,0.104333,0.022364,0.0,0.0,0.0,0.066667,0.105431,0.0,0.293333,0.022727,0.0,0.0,0.0,0.4,0.0,0.0,0.0,1.0,0.32,1
0.11,0.105667,0.022082,0.0,0.0,0.0,0.0,0.094637,0.0,0.213333,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,1.0,0.32,1
0.966,1.0,0.053437,0.0,0.05,0.0,0.133333,0.067687,0.006496,0.346667,0.019231,0.0,0.0,0.0,0.18,0.001257,0.0,0.0,0.0,0.0,0
0.586,1.0,0.163202,0.0,0.55,1.0,0.333333,0.05748,0.000257,0.133333,0.25,0.0,0.0,0.0,0.14,0.003079,0.0,0.0,0.0,0.0,1
0.586,1.0,0.162204,0.0,0.55,1.0,0.333333,0.061974,0.000255,0.133333,0.25,0.0,0.0,0.0,0.16,0.00306,0.0,0.0,0.0,0.0,1
0.586,1.0,0.163161,0.0,0.55,1.0,0.333333,0.057722,0.000257,0.133333,0.25,0.0,0.0,0.0,0.2,0.003079,0.0,0.0,0.0,0.0,1
0.11,0.107667,0.021672,0.0,0.0,0.0,0.0,0.108359,0.0,0.32,0.020833,0.0,0.0,0.0,0.28,0.0,0.0,0.0,1.0,0.32,1
0.014,0.014667,0.068182,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.126984,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.04,1
1.0,1.0,0.056601,0.65,1.0,1.0,0.466667,0.017955,0.000855,0.226667,0.264706,0.0,0.0,0.0,0.36,0.0,0.1,0.4,0.0,1.0,0
0.624,0.588,0.020408,0.15,0.1,0.05,0.266667,0.01644,0.00737,0.306667,0.021739,0.0,0.0,0.0,0.24,0.113946,0.0,0.2,0.0,0.0,0
0.586,1.0,0.163161,0.0,0.55,1.0,0.333333,0.057722,0.000257,0.133333,0.25,0.0,0.0,0.0,0.32,0.003079,0.0,0.0,0.0,0.0,1
0.586,1.0,0.163202,0.0,0.55,1.0,0.333333,0.05748,0.000257,0.133333,0.25,0.0,0.0,0.0,0.2,0.003079,0.0,0.0,0.0,0.0,1
0.194,0.25,0.062667,0.1,0.1,0.0,0.4,0.022667,0.001333,0.386667,0.051724,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,1.0,0
0.198,0.248,0.034946,0.0,0.1,0.05,0.133333,0.008065,0.026882,0.58,0.103448,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.32,0
0.126,0.136,0.080882,0.0,0.05,0.0,0.066667,0.044118,0.002451,0.226667,0.235294,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.32,0
0.586,1.0,0.163161,0.0,0.55,1.0,0.333333,0.057722,0.000257,0.133333,0.25,0.0,0.0,0.0,0.22,0.003079,0.0,0.0,0.0,0.0,1
0.108,0.106667,0.021875,0.0,0.0,0.0,0.0,0.10625,0.0,0.106667,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,1.0,0.32,1
0.094,0.063,0.095238,0.05,0.0,0.0,0.0,0.042328,0.005291,0.46,0.275362,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.08,1
0.108,0.104,0.022436,0.0,0.0,0.0,0.066667,0.108974,0.0,0.246667,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.32,1
0.11,0.106,0.022013,0.0,0.0,0.0,0.066667,0.103774,0.0,0.073333,0.090909,0.0,0.0,0.0,0.28,0.0,0.0,0.0,1.0,0.32,1
0.11,0.105667,0.022082,0.0,0.0,0.0,0.066667,0.091483,0.0,0.24,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,1.0,0.32,1
0.454,0.504,0.036376,0.2,0.05,0.1,0.133333,0.013889,0.002646,0.393333,0.135593,0.2,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.76,0
0.044,0.064,0.057292,0.0,0.05,0.05,0.133333,0.09375,0.0,0.193333,0.103448,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,1
0.586,1.0,0.163161,0.0,0.55,1.0,0.333333,0.057722,0.000257,0.133333,0.25,0.0,0.0,0.0,0.3,0.003079,0.0,0.0,0.0,0.0,1
0.11,0.105,0.022222,0.0,0.0,0.0,0.066667,0.107937,0.0,0.1,0.066667,0.0,0.0,0.0,0.24,0.0,0.0,0.0,1.0,0.32,1
0.112,0.120333,0.01385,0.05,0.05,0.05,0.066667,0.0,0.0,0.226667,0.029412,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.1,1
0.108,0.103667,0.022508,0.0,0.0,0.0,0.133333,0.106109,0.0,0.073333,0.090909,0.0,0.0,0.0,0.34,0.0,0.0,0.0,1.0,0.32,1
0.086,0.101,0.019802,0.15,0.0,0.05,0.0,0.013201,0.0033,0.173333,0.038462,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.1,1
0.12,0.125667,0.01061,0.05,0.0,0.05,0.066667,0.015915,0.0,0.153333,0.043478,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.1,1
0.108,0.105667,0.022082,0.0,0.0,0.0,0.0,0.104101,0.0,0.246667,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,1.0,0.32,1
0.11,0.105333,0.022152,0.0,0.0,0.0,0.066667,0.091772,0.0,0.106667,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.32,1
0.108,0.104667,0.022293,0.0,0.0,0.0,0.066667,0.098726,0.0,0.293333,0.022727,0.0,0.0,0.0,0.28,0.0,0.0,0.0,1.0,0.32,1
0.266,0.230667,0.057803,0.0,0.05,0.0,0.066667,0.014451,0.0,0.206667,0.16129,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.42,0
1.0,1.0,0.027743,0.0,0.05,0.1,0.066667,0.009719,0.003004,0.7,0.133333,0.0,0.0,0.0,0.18,0.0,0.1,0.1,0.0,1.0,0
0.108,0.104,0.022436,0.0,0.0,0.0,0.133333,0.108974,0.0,0.24,0.027778,0.2,0.0,0.0,0.24,0.0,0.0,0.0,1.0,0.32,1
0.478,0.576333,0.111047,0.0,0.0,0.1,0.2,0.03181,0.001157,0.28,0.095238,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.88,0
0.11,0.106333,0.021944,0.0,0.0,0.0,0.0,0.106583,0.0,0.28,0.02381,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.32,1
0.122,0.119667,0.022284,0.1,0.05,0.05,0.0,0.0,0.0,0.26,0.025641,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.1,1
0.11,0.104333,0.022364,0.0,0.0,0.0,0.133333,0.108626,0.0,0.28,0.02381,0.0,0.0,0.0,0.4,0.0,0.0,0.0,1.0,0.32,1
0.014,0.018667,0.035714,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.047619,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,1
0.066,0.080667,0.012397,0.45,0.0,0.0,0.066667,0.0,0.0,0.18,0.0,0.2,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.18,1
0.11,0.104667,0.022293,0.0,0.0,0.0,0.0,0.101911,0.0,0.293333,0.022727,0.0,0.0,0.0,0.28,0.0,0.0,0.0,1.0,0.32,1
0.32,0.352667,0.034026,0.0,0.1,0.05,0.133333,0.010397,0.018904,0.606667,0.10989,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.54,0
0.11,0.106,0.022013,0.0,0.0,0.0,0.066667,0.106918,0.0,0.28,0.02381,0.0,0.0,0.0,0.12,0.0,0.0,0.0,1.0,0.32,1
0.012,0.020667,0.016129,0.0,0.0,0.05,0.0,0.0,0.0,0.36,0.018519,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.08,1
0.192,0.31,0.087097,0.0,0.0,0.15,0.0,0.070968,0.0,0.453333,0.088235,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.6,0
0.046,0.042667,0.03125,0.0,0.05,0.0,0.0,0.125,0.0,0.06,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.16,0
0.032,0.035,0.009524,0.0,0.0,0.1,0.066667,0.0,0.0,0.16,0.041667,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.08,1
0.004,0.055333,0.26506,0.0,0.0,0.05,0.066667,0.078313,0.0,0.18,0.185185,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.1,1
0.924,1.0,0.050752,0.0,0.0,0.0,0.066667,0.071862,0.007186,0.353333,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0
0.586,1.0,0.162204,0.0,0.55,1.0,0.333333,0.061719,0.000255,0.133333,0.25,0.0,0.0,0.0,0.4,0.00306,0.0,0.0,0.0,0.0,1
0.056,0.061,0.060109,0.0,0.05,0.1,0.0,0.038251,0.0,0.193333,0.103448,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.22,0
0.006,0.043,0.472868,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.064516,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.02,1
0.812,1.0,0.057706,0.0,0.0,0.0,0.133333,0.068392,0.004275,0.253333,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,1.0,0
0.202,0.228667,0.040816,0.0,0.0,0.1,0.066667,0.002915,0.0,0.193333,0.137931,0.0,0.0,0.0,0.22,0.0,0.0,0.0,1.0,0.5,0
0.586,1.0,0.163202,0.0,0.55,1.0,0.333333,0.05748,0.000257,0.133333,0.25,0.0,0.0,0.0,0.28,0.003079,0.0,0.0,0.0,0.0,1
0.3,0.269333,0.032178,0.0,0.0,0.1,0.133333,0.003713,0.00495,0.206667,0.16129,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.6,0
0.134,0.148667,0.017937,0.05,0.1,0.1,0.133333,0.013453,0.0,0.273333,0.02439,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.56,1
0.036,0.036333,0.119266,0.0,0.0,0.0,0.0,0.0,0.0,0.533333,0.1,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.04,1
0.586,1.0,0.162204,0.0,0.55,1.0,0.333333,0.062739,0.000255,0.133333,0.25,0.0,0.0,0.0,0.28,0.00306,0.0,0.0,0.0,0.0,1
1.0,1.0,0.023275,0.25,0.0,0.15,0.8,0.002204,0.00043,0.286667,0.046512,0.0,0.0,0.0,0.42,0.0,0.2,0.6,0.0,1.0,0
0.322,0.38,0.028947,0.0,0.0,0.1,0.133333,0.00614,0.001754,0.393333,0.135593,0.2,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.54,0
0.198,0.26,0.023077,0.05,0.05,0.05,0.133333,0.002564,0.025641,0.606667,0.10989,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.46,0
0.184,0.240333,0.020804,0.0,0.15,0.1,0.133333,0.005548,0.005548,0.28,0.071429,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.42,0
0.226,0.259,0.041184,0.0,0.05,0.0,0.0,0.070785,0.002574,0.32,0.1875,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.52,0
0.11,0.105333,0.022152,0.0,0.0,0.0,0.133333,0.107595,0.0,0.1,0.066667,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.32,1
0.108,0.105667,0.022082,0.0,0.0,0.0,0.0,0.094637,0.0,0.106667,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,1.0,0.32,1
0.586,1.0,0.162204,0.0,0.55,1.0,0.333333,0.061719,0.000255,0.133333,0.25,0.0,0.0,0.0,0.2,0.00306,0.0,0.0,0.0,0.0,1
0.042,0.044667,0.11194,0.15,0.0,0.0,0.066667,0.007463,0.0,0.226667,0.058824,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.08,1
0.11,0.106333,0.021944,0.0,0.0,0.0,0.066667,0.100313,0.0,0.24,0.027778,0.0,0.0,0.0,0.26,0.0,0.0,0.0,1.0,0.32,1
1.0,1.0,0.050155,0.0,0.4,0.1,0.2,0.011172,0.002615,0.446667,0.179104,0.0,0.0,0.0,0.4,0.0,0.1,0.1,0.0,1.0,0
0.08,0.066667,0.035,0.05,0.0,0.0,0.0,0.0,0.005,0.06,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.02,1
0.038,0.035667,0.018692,0.0,0.0,0.0,0.066667,0.093458,0.0,0.193333,0.137931,0.2,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,1
0.016,0.024667,0.013514,0.0,0.0,0.1,0.0,0.0,0.0,0.233333,0.028571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,1
0.048,0.053,0.119497,0.15,0.0,0.0,0.066667,0.0,0.0,0.54,0.024691,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.08,1
0.586,1.0,0.163161,0.0,0.55,1.0,0.333333,0.057722,0.000257,0.133333,0.25,0.0,0.0,0.0,0.3,0.003079,0.0,0.0,0.0,0.0,1
0.038,0.039667,0.008403,0.0,0.0,0.1,0.066667,0.0,0.0,0.206667,0.064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,1
0.108,0.105333,0.022152,0.0,0.0,0.0,0.066667,0.10443,0.0,0.28,0.02381,0.0,0.0,0.0,0.16,0.0,0.0,0.0,1.0,0.32,1
0.17,0.223333,0.019403,0.0,0.0,0.1,0.133333,0.049254,0.002985,0.326667,0.102041,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.38,0
0.192,0.244333,0.021828,0.0,0.0,0.1,0.2,0.005457,0.002729,0.28,0.071429,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0
0.372,0.426333,0.036747,0.0,0.05,0.4,0.133333,0.010946,0.015637,0.273333,0.219512,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.86,0
0.26,0.248667,0.033512,0.0,0.05,0.0,0.0,0.050938,0.0,0.453333,0.088235,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.42,0
0.042,0.041667,0.136,0.15,0.0,0.0,0.066667,0.032,0.0,0.22,0.060606,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.08,1
0.496,0.508,0.032808,0.2,0.05,0.1,0.333333,0.01378,0.002625,0.393333,0.135593,0.2,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.74,0
0.77,1.0,0.027716,0.05,0.55,1.0,0.266667,0.067942,0.000245,0.38,0.175439,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,1.0,0
0.102,0.104333,0.009585,0.1,0.0,0.05,0.0,0.015974,0.0,0.266667,0.025,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.1,1
0.304,0.341333,0.019531,0.0,0.0,0.1,0.133333,0.041992,0.001953,0.326667,0.102041,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.5,0
0.586,1.0,0.163161,0.0,0.55,1.0,0.333333,0.057722,0.000257,0.133333,0.25,0.0,0.0,0.0,0.34,0.003079,0.0,0.0,0.0,0.0,1
0.288,0.355333,0.041276,0.0,0.0,0.1,0.0,0.000938,0.001876,0.153333,0.130435,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.52,0
0.134,0.2,0.031667,0.0,0.05,0.1,0.133333,0.006667,0.033333,0.333333,0.12,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.34,0
1.0,1.0,0.04144,1.0,0.5,0.5,0.533333,0.014447,0.002518,0.24,0.055556,0.0,0.0,0.0,0.3,0.003137,0.0,0.5,0.0,0.0,0
0.3,0.338,0.024655,0.0,0.05,0.1,0.266667,0.003945,0.001972,0.393333,0.135593,0.2,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.5,0
1.0,1.0,0.194271,0.3,0.0,0.0,0.4,0.00564,0.000445,0.206667,0.16129,0.0,0.0,0.0,0.16,0.0,0.1,0.3,0.0,1.0,0
0.104,0.104333,0.022364,0.1,0.0,0.05,0.0,0.0,0.0,0.193333,0.034483,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.1,1
0.088,0.099333,0.02349,0.05,0.05,0.05,0.066667,0.0,0.0,0.2,0.033333,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.1,1
0.08,0.090333,0.01845,0.1,0.0,0.05,0.0,0.00369,0.0,0.18,0.037037,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.1,1
0.102,0.111333,0.017964,0.1,0.0,0.05,0.0,0.0,0.0,0.24,0.027778,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.1,1
0.586,1.0,0.162204,0.0,0.55,1.0,0.333333,0.060189,0.000255,0.133333,0.25,0.0,0.0,0.0,0.24,0.00306,0.0,0.0,0.0,0.0,1
0.006,0.043,0.496124,0.0,0.0,0.0,0.0,0.0,0.0,0.453333,0.058824,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.02,1
0.586,1.0,0.162204,0.0,0.55,1.0,0.333333,0.061209,0.000255,0.133333,0.25,0.0,0.0,0.0,0.44,0.00306,0.0,0.0,0.0,0.0,1
0.152,0.163333,0.065306,0.1,0.0,0.0,0.066667,0.034694,0.0,0.173333,0.076923,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.42,1
0.154,0.162667,0.02459,0.25,0.05,0.05,0.133333,0.018443,0.006148,0.02,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.06,1
0.328,0.263667,0.017699,0.0,0.05,0.0,0.066667,0.003793,0.005057,0.206667,0.16129,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.6,0
0.158,0.212667,0.023511,0.0,0.05,0.1,0.2,0.007837,0.003135,0.28,0.071429,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.38,0
0.168,0.181333,0.020221,0.3,0.0,0.05,0.2,0.016544,0.005515,0.02,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.1,1
0.098,0.104333,0.025559,0.1,0.0,0.05,0.0,0.031949,0.00639,0.186667,0.035714,0.0,0.0,0.0,0.26,0.0,0.1,0.0,0.0,0.1,1
0.074,0.074333,0.017937,0.1,0.0,0.05,0.066667,0.008969,0.0,0.233333,0.028571,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.1,1
0.586,1.0,0.163161,0.0,0.55,1.0,0.333333,0.057722,0.000257,0.133333,0.25,0.0,0.0,0.0,0.22,0.003079,0.0,0.0,0.0,0.0,1
0.102,0.108333,0.024615,0.1,0.0,0.05,0.0,0.0,0.0,0.206667,0.032258,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.1,1
0.586,1.0,0.163161,0.0,0.55,1.0,0.333333,0.057722,0.000257,0.133333,0.25,0.0,0.0,0.0,0.52,0.003079,0.0,0.0,0.0,0.0,1
